temperature,humidity,pest_level,crop_health
15.26,24.79,7,87.56
36.97,68.79,6,81.98
19.5,45.36,3,94.9
15.41,86.84,4,93.92
23.0,83.09,8,83.28
19.62,86.25,3,95.66
20.6,64.24,2,95.63
31.87,42.19,6,87.57
21.05,84.86,3,95.91
29.29,96.8,10,81.96
18.69,46.55,4,90.75
14.56,65.23,3,95.99
34.53,31.76,1,97.81
29.75,46.13,1,96.49
36.21,24.7,5,84.26
27.94,44.68,9,80.07
30.28,55.87,8,82.32
21.56,77.37,3,94.77
10.07,33.32,0,99.03
24.45,62.64,3,95.41
27.51,49.26,6,88.15
13.92,64.53,10,78.51
31.62,43.93,6,88.42
16.54,56.24,9,80.34
24.29,58.85,3,95.57
20.05,81.21,9,82.16
29.63,83.34,6,87.58
24.31,57.0,8,82.36
38.12,45.07,10,75.39
20.17,56.6,10,81.89
27.64,90.52,2,96.7
35.8,32.99,5,84.06
27.11,23.11,3,92.14
19.71,29.65,6,88.9
23.3,53.36,8,85.73
27.72,72.78,2,94.27
38.31,22.25,9,78.77
18.05,98.47,10,80.52
24.56,34.31,0,100
33.7,70.83,9,82.59
33.49,93.02,0,100
30.4,72.87,2,94.99
30.54,78.14,10,80.61
22.72,99.69,1,96.34
28.77,34.94,5,91.48
32.92,94.04,6,89.67
12.75,24.3,5,88.08
24.54,23.29,3,93.31
11.84,71.54,0,98.47
23.27,96.44,8,82.39
36.73,66.66,9,75.48
35.0,60.76,5,91.91
17.55,91.53,1,98.09
10.2,30.41,4,90.01
34.61,45.62,9,80.16
27.89,73.99,8,84.26
20.05,84.67,8,85.19
39.79,73.0,1,92.66
17.75,42.02,0,100
27.53,61.93,0,100
26.78,39.37,6,86.02
14.64,38.41,3,95.61
10.61,34.04,1,96.44
19.65,87.89,2,95.84
21.74,92.57,2,96.45
36.22,30.23,2,91.02
11.81,49.47,10,81.43
18.97,52.94,9,81.81
25.97,57.81,6,89.82
31.67,58.36,10,80.57
14.48,94.36,0,98.62
29.75,97.71,10,81.77
21.33,93.19,0,98.4
12.27,89.1,8,85.89
23.18,49.44,4,91.46
26.03,34.22,4,93.36
35.13,61.1,9,75.61
36.28,66.38,1,94.04
28.44,84.26,5,91.69
18.59,95.32,8,82.72
13.8,93.46,1,98.0
32.31,73.97,0,100
24.07,96.08,1,98.8
21.74,24.47,10,80.02
17.35,26.06,3,95.99
28.19,87.31,9,81.8
33.99,83.1,9,82.36
37.0,78.64,0,94.94
32.86,39.71,6,88.16
24.81,85.3,9,83.73
29.5,78.29,0,98.39
27.92,88.91,9,80.6
22.08,76.88,1,97.41
14.5,94.4,10,79.27
21.19,87.45,5,90.63
26.42,57.79,7,86.78
35.2,57.4,7,80.82
13.8,71.43,4,92.29
23.55,68.06,8,83.5
17.96,68.94,2,97.87
24.05,28.68,4,93.81
37.25,49.07,3,88.29
15.38,70.17,6,88.43
21.95,74.56,5,89.46
35.48,46.89,0,95.02
10.59,59.36,1,98.43
30.21,46.1,2,96.38
37.04,94.08,4,85.1
10.26,52.21,7,84.05
30.66,98.72,2,97.36
20.19,86.37,8,85.75
23.62,62.5,7,84.73
28.54,26.35,4,90.88
34.33,81.98,6,89.13
11.27,74.2,2,96.99
19.45,63.42,3,92.21
16.34,94.86,9,80.32
37.53,94.88,7,82.45
25.0,34.21,6,87.49
16.18,29.89,9,81.57
16.29,37.26,10,80.6
10.8,63.77,5,90.42
34.81,80.6,7,87.58
27.39,57.25,9,82.93
12.95,27.25,0,99.05
12.86,64.51,2,95.94
27.89,47.6,10,79.57
17.63,35.84,7,85.57
11.04,24.26,6,89.96
10.47,67.11,4,92.71
15.82,42.33,2,97.09
39.72,99.58,10,76.48
16.83,48.48,2,94.83
39.21,66.43,2,89.16
10.92,31.91,7,87.89
23.13,75.89,10,78.21
14.04,35.26,3,93.11
31.18,97.25,8,85.75
18.71,55.65,4,92.74
39.09,23.58,5,85.28
39.87,35.65,8,79.42
27.56,95.26,3,94.5
33.29,21.74,8,84.36
31.79,70.81,1,96.05
31.25,61.92,10,81.35
17.17,73.15,10,79.32
33.86,23.06,5,88.76
29.66,60.81,9,82.39
21.75,40.88,5,90.71
20.91,68.56,1,98.84
17.3,54.25,8,82.44
23.12,96.08,1,97.52
14.25,42.32,1,98.55
10.15,61.33,8,82.13
20.63,85.13,0,100
30.18,55.09,6,89.99
26.65,64.78,10,81.75
10.91,43.41,6,86.21
30.04,85.32,5,91.54
39.7,29.02,4,87.79
21.82,32.17,9,83.4
28.81,39.19,4,90.58
14.28,87.85,6,86.52
25.24,58.51,4,90.86
17.4,77.38,3,92.24
32.69,61.66,0,100
22.74,56.96,6,86.75
29.47,66.65,2,94.86
12.51,57.76,4,91.37
11.89,74.29,3,93.85
27.52,41.35,4,92.36
28.05,93.43,9,82.15
17.02,70.12,6,87.97
36.74,38.75,4,86.81
38.09,58.31,5,83.39
33.88,59.06,0,98.74
25.01,26.39,5,89.81
27.58,75.7,2,95.12
21.08,84.25,2,95.72
32.89,22.78,5,89.65
22.31,99.81,5,89.66
29.59,34.8,0,100
22.12,60.72,2,97.75
30.36,57.9,0,98.65
26.35,83.99,3,95.88
16.9,20.56,10,79.02
34.81,62.99,8,84.3
21.08,26.1,4,90.54
39.34,74.0,5,85.87
26.11,43.6,0,98.52
17.03,78.96,7,87.43
15.13,50.71,3,93.33
13.77,54.85,2,96.58
18.17,30.69,9,80.33
28.7,90.56,6,86.07
31.3,62.74,3,93.87
25.2,86.75,10,79.19
27.58,46.12,0,99.85
39.38,37.89,3,87.06
34.16,82.71,8,84.33
21.8,91.72,1,96.87
39.11,71.12,10,75.44
28.42,36.84,7,84.7
20.44,31.12,7,84.62
26.84,44.17,9,80.59
22.8,35.23,9,83.71
25.17,85.55,1,98.45
35.73,48.25,3,89.46
21.16,44.71,2,94.22
25.57,55.4,9,83.24
14.47,22.72,3,93.66
22.43,34.63,5,89.29
27.58,27.38,10,80.9
26.25,97.78,7,86.69
25.31,83.99,10,81.48
30.03,24.16,0,98.12
24.4,29.01,7,85.09
27.19,85.75,0,100
22.47,91.26,5,91.99
21.71,63.17,4,90.54
29.65,83.04,8,84.63
30.34,59.02,2,94.25
12.41,81.23,5,89.51
36.43,49.18,3,89.24
18.93,63.07,6,88.61
37.61,24.11,7,79.8
31.52,89.7,9,82.73
38.17,82.83,6,81.44
25.99,73.83,10,78.99
26.23,40.87,0,100
23.92,73.3,1,98.84
31.05,47.57,7,85.06
29.22,88.03,8,82.11
37.23,60.62,6,82.37
24.38,69.34,5,91.45
19.38,83.7,1,97.72
32.21,83.14,6,89.62
38.73,26.35,6,81.2
36.11,52.55,7,79.92
34.77,90.6,9,80.72
28.16,88.36,3,92.23
17.06,82.93,5,89.4
34.3,82.49,4,92.98
36.58,73.03,10,73.82
26.29,57.63,6,86.77
13.76,76.16,7,86.64
19.75,57.83,5,90.87
18.75,93.22,1,98.87
24.61,76.69,8,84.02
23.54,33.9,3,95.79
19.74,95.36,2,94.25
24.93,60.99,1,96.1
38.67,44.05,10,75.46
32.03,36.09,5,91.96
19.61,61.11,5,91.98
31.42,99.8,8,82.64
17.57,30.62,4,92.48
29.43,71.19,6,89.96
18.9,49.87,6,87.4
35.24,90.14,0,94.41
22.0,54.03,2,95.66
10.87,44.86,9,82.06
36.7,72.91,9,77.09
26.11,64.55,4,90.61
11.62,61.84,6,87.54
23.52,44.44,4,91.52
22.53,47.57,4,93.56
39.05,81.46,3,88.6
32.59,49.24,3,92.38
17.62,57.84,8,85.42
36.65,76.69,0,94.14
25.33,20.48,10,79.38
12.5,68.7,5,91.62
35.95,78.79,6,83.79
34.23,97.75,0,99.48
26.83,32.45,9,82.11
11.55,76.87,8,82.79
21.61,22.01,0,99.94
24.39,98.94,5,91.6
38.01,94.02,10,73.27
16.45,29.46,8,83.43
23.34,77.64,1,96.5
16.72,63.79,4,93.23
14.28,84.0,2,96.73
34.33,35.75,6,86.91
27.55,38.5,1,96.82
29.73,32.66,8,84.15
13.32,36.82,8,85.05
32.85,65.27,5,90.4
36.88,92.77,8,79.99
28.45,71.46,0,100
10.36,46.43,3,94.31
26.29,98.5,0,98.95
29.77,27.61,4,92.33
24.86,89.01,6,89.82
39.44,24.51,4,86.19
27.61,76.26,2,94.68
15.99,82.54,1,96.71
27.37,93.81,5,90.66
24.62,69.2,2,94.67
35.76,53.51,1,93.81
12.8,44.85,1,99.04
14.61,71.36,3,95.95
15.87,76.9,1,98.93
30.84,91.1,4,91.66
22.46,54.88,3,94.32
12.56,75.39,6,89.79
18.75,56.2,1,98.59
33.61,21.14,3,95.58
39.29,29.93,1,91.22
38.04,59.86,6,82.6
11.6,95.48,4,93.02
35.88,61.0,2,91.37
18.6,77.39,9,80.59
13.34,49.97,7,84.29
36.45,20.64,0,96.2
23.75,36.24,5,88.28
15.32,37.28,10,78.65
19.01,94.76,10,81.29
16.1,46.02,5,91.84
22.92,81.14,9,81.61
10.27,29.25,4,93.95
11.79,92.63,5,88.91
24.76,65.13,9,80.61
37.0,73.63,7,79.46
21.79,58.12,7,84.13
24.46,73.32,8,82.03
15.99,67.84,3,93.66
14.06,86.1,2,97.92
29.39,29.25,7,86.42
22.78,87.52,7,84.02
10.4,89.19,10,81.37
33.45,54.06,2,96.43
35.26,52.97,2,90.42
37.45,27.86,8,79.13
34.06,61.3,8,84.63
24.54,98.12,10,81.29
39.72,35.14,7,82.09
28.7,60.23,9,82.62
39.41,22.82,3,90.39
26.93,22.36,2,95.1
35.17,98.74,1,92.87
17.43,93.12,10,78.4
33.24,44.79,1,98.7
35.9,28.04,0,96.1
21.59,90.81,5,91.98
22.35,28.33,8,85.59
35.49,69.47,3,89.17
28.73,76.8,9,82.69
29.97,51.21,3,92.89
33.47,94.32,9,83.52
21.3,63.73,7,86.96
27.07,53.92,1,98.75
25.12,42.03,2,97.76
15.29,25.47,1,96.35
35.22,53.47,8,78.68
15.74,30.37,3,94.57
32.61,26.39,0,100
18.91,24.83,0,100
32.12,74.1,10,79.99
21.92,53.34,8,84.53
38.82,35.84,0,95.99
30.21,35.67,8,84.35
14.21,91.15,0,98.67
16.84,89.59,0,99.47
29.54,59.25,9,82.75
29.84,65.85,0,99.53
17.28,22.96,1,99.45
36.39,40.1,1,92.61
30.65,73.93,9,81.88
13.93,50.62,3,94.95
12.92,69.72,9,83.92
33.69,65.67,8,85.77
36.48,38.16,9,75.37
28.27,36.21,3,95.12
17.56,86.06,1,98.14
32.71,27.22,5,91.91
38.76,94.39,9,77.03
36.98,42.29,8,78.82
17.6,67.04,0,100
15.7,63.58,9,82.77
10.24,62.78,0,98.05
16.07,84.37,1,98.48
14.61,45.34,4,91.49
18.15,70.67,5,90.6
36.19,97.02,3,90.16
13.86,75.49,1,98.95
39.64,88.16,8,77.23
32.43,40.47,0,100
23.93,74.6,2,97.47
33.32,49.57,4,92.65
39.43,83.44,1,93.44
11.77,92.75,1,96.02
35.49,49.7,8,77.94
16.91,64.37,2,95.15
35.79,58.22,2,89.74
38.56,55.05,8,77.92
12.31,41.8,1,96.39
23.28,61.99,8,84.65
36.89,55.5,1,92.16
39.32,66.04,0,95.89
26.58,66.62,5,91.92
31.39,26.25,8,85.65
33.95,52.94,10,79.27
15.82,56.97,3,94.46
21.87,75.63,5,88.21
39.81,50.77,9,78.22
19.56,37.92,2,97.61
27.2,38.96,5,91.88
34.35,36.66,5,90.12
35.29,73.47,5,83.12
37.88,71.04,10,76.55
24.69,97.88,7,87.43
10.68,87.1,3,93.64
28.99,23.71,3,92.3
16.68,69.43,8,84.24
26.76,76.92,4,92.65
11.77,79.79,8,84.74
25.13,87.2,4,91.98
28.49,56.32,2,96.19
11.48,46.45,5,89.75
15.66,30.3,8,84.47
32.8,65.93,0,100
32.53,47.88,3,93.26
37.31,68.36,2,90.85
11.0,44.83,8,84.66
19.06,97.05,7,84.65
10.47,92.66,9,81.53
14.17,79.8,5,89.76
28.79,82.92,6,86.95
16.86,76.34,10,79.06
38.05,67.41,8,80.6
20.96,50.14,7,87.24
16.58,92.17,8,84.07
33.98,65.93,0,100
31.01,32.31,7,86.8
23.32,97.5,8,84.52
27.79,79.08,10,80.73
27.56,73.73,3,93.34
10.56,68.0,8,84.96
27.23,21.69,8,85.3
38.38,68.3,9,78.43
29.78,25.92,5,88.29
28.21,68.54,1,97.46
25.52,49.23,3,93.09
11.2,75.54,3,95.92
38.18,42.73,1,92.86
13.88,27.62,2,97.38
17.18,92.09,4,90.43
17.98,93.59,6,87.65
34.42,61.2,6,89.25
32.44,42.39,8,83.76
17.41,50.39,5,88.71
20.51,65.71,5,88.85
11.53,89.12,8,85.94
32.4,80.58,5,91.69
33.02,35.54,8,83.42
25.92,54.58,10,80.25
36.98,76.52,10,75.92
24.46,24.52,4,92.49
34.23,69.02,7,85.29
39.13,34.77,8,79.61
21.32,96.5,9,81.06
38.8,23.15,9,75.08
32.42,36.32,5,88.4
34.94,78.42,0,100
29.68,83.62,3,95.73
23.08,34.3,1,97.46
12.37,78.67,9,80.54
13.26,95.1,3,93.08
22.97,55.58,6,86.35
27.22,49.55,2,95.84
31.75,87.52,10,78.75
30.22,30.27,9,80.84
30.88,46.45,10,78.95
27.14,48.91,5,88.1
39.06,64.85,1,91.99
35.49,73.82,2,92.35
30.86,36.67,10,80.25
18.84,29.26,9,81.91
26.78,43.03,3,95.05
34.37,76.35,10,81.54
13.34,33.72,10,78.01
24.91,85.26,3,92.73
29.48,36.46,1,97.8
18.93,84.53,10,80.66
25.45,43.3,4,90.03
13.12,59.99,5,89.64
33.81,95.02,10,81.32
25.68,59.79,9,80.95
13.78,87.64,4,92.67
21.68,81.78,1,97.56
32.18,87.12,9,80.57
29.37,90.74,9,80.69
26.95,98.64,6,88.94
20.84,22.86,0,100
13.84,38.82,10,80.26
32.37,74.73,6,88.5
12.57,90.32,6,88.22
29.66,90.39,0,100
39.38,95.78,0,93.7
30.22,57.33,2,97.41
33.08,27.89,9,83.03
29.97,34.83,4,91.45
18.39,98.48,7,87.7
12.07,47.65,1,96.28
35.5,72.18,1,92.21
29.06,31.93,10,79.78
19.88,81.28,2,95.13
39.88,97.31,1,93.59
25.24,57.0,4,91.26
13.53,56.73,7,84.47
16.93,70.09,2,97.98
29.65,34.14,9,83.6
35.12,58.72,10,73.68
38.81,55.63,1,91.98
23.18,33.91,9,80.03
38.26,95.42,5,86.6
36.09,30.34,1,93.89
11.57,73.94,6,88.18
15.28,24.03,9,82.67
25.21,71.77,1,96.02
14.26,96.38,2,94.65
30.88,35.85,5,91.74
35.08,42.01,4,87.16
32.98,72.82,7,87.52
15.98,93.91,0,98.38
14.43,90.47,6,87.51
27.15,83.25,6,87.75
34.21,64.43,9,83.31
29.19,84.92,4,90.54
21.47,91.09,5,91.23
15.45,35.74,7,86.51
39.02,42.59,0,95.42
16.51,47.85,2,95.86
12.46,22.42,10,80.23
28.48,56.37,3,95.29
14.61,30.27,1,98.38
37.07,29.98,4,88.78
39.14,64.19,10,74.05
27.31,76.45,1,98.18
19.57,67.9,1,99.08
33.9,27.83,8,83.25
29.54,33.88,10,81.71
38.16,30.82,4,85.37
15.43,96.24,7,85.49
13.33,40.71,8,85.41
30.52,52.58,3,92.07
11.22,96.23,8,85.0
36.15,70.25,8,79.43
18.8,55.8,5,90.87
28.02,22.55,4,91.77
20.25,70.84,7,85.55
38.09,51.83,6,81.27
17.18,82.29,8,82.91
35.35,69.27,3,87.05
19.45,26.7,8,83.37
36.07,36.15,3,89.02
28.9,25.45,3,95.27
26.33,66.1,7,84.39
20.05,89.55,1,97.47
14.08,64.48,3,93.75
39.89,54.18,2,90.26
30.0,78.4,0,100
34.54,21.35,9,81.26
36.14,86.56,4,86.98
20.11,56.38,4,91.49
32.33,25.31,2,95.89
11.34,32.51,8,83.55
38.9,63.95,4,86.93
29.17,21.14,6,88.54
32.67,94.77,3,93.46
12.56,97.66,0,100
23.01,44.21,2,97.47
34.47,83.8,8,85.67
28.25,50.88,0,100
38.3,88.91,1,94.03
26.95,25.39,5,91.32
39.25,74.01,4,88.64
22.12,57.54,10,80.9
29.49,34.35,0,99.21
37.12,22.3,6,82.96
10.82,98.27,4,90.83
17.2,32.74,4,92.65
26.76,65.15,0,99.2
37.97,75.31,1,94.57
28.08,53.61,9,83.67
25.07,58.72,1,96.75
19.79,85.59,9,82.07
39.47,25.02,0,95.61
31.33,23.19,6,86.87
14.78,69.87,0,98.05
25.64,72.59,0,100
15.29,77.98,2,94.86
24.29,66.12,2,95.92
34.23,87.88,0,100
34.58,98.37,4,92.08
15.05,43.57,1,96.61
11.96,74.37,4,90.02
10.09,67.02,6,86.81
28.12,37.89,6,88.84
10.76,43.34,0,98.97
39.81,72.92,4,87.71
27.67,21.38,4,92.87
15.7,55.86,1,96.44
39.57,86.69,2,89.08
24.39,20.58,5,91.86
12.2,23.65,6,88.45
37.5,48.14,2,91.81
29.39,35.44,7,85.81
12.94,56.34,4,93.39
39.08,97.72,5,84.12
34.65,37.65,7,87.5
15.44,28.67,0,100
35.06,59.26,3,87.99
22.12,51.09,3,92.26
24.11,95.2,0,98.61
37.26,79.06,10,75.07
37.26,77.04,2,92.43
10.21,74.72,0,100
37.8,66.21,4,86.14
39.44,42.83,6,82.99
12.62,73.32,9,82.9
27.0,21.38,9,83.48
26.53,84.5,8,85.54
20.08,98.06,2,97.16
28.4,95.84,3,95.88
39.74,57.34,8,77.64
16.56,23.81,10,78.83
19.83,40.81,1,98.96
25.04,56.05,7,84.56
10.15,40.85,10,78.8
31.17,62.45,3,95.9
25.69,88.27,0,99.27
30.44,53.73,5,89.27
37.44,72.0,9,78.59
16.23,42.34,8,85.64
27.9,35.34,3,93.22
30.69,99.57,9,81.05
34.7,86.71,0,100
21.57,35.4,0,98.52
21.22,57.03,9,83.65
10.94,30.49,2,94.81
21.4,23.13,1,99.75
25.76,81.97,7,86.81
27.25,79.03,0,100
26.93,98.36,9,82.77
19.14,71.28,0,98.06
22.25,33.94,8,85.69
33.83,38.6,2,97.38
39.87,85.39,3,89.94
38.45,84.99,2,89.81
26.35,40.28,10,79.17
12.78,81.61,9,80.16
16.04,40.38,4,92.3
39.77,64.38,3,88.52
18.69,29.06,6,88.2
19.08,36.0,5,89.56
33.85,95.59,2,97.6
31.6,93.38,3,95.47
16.89,80.39,8,85.89
27.57,72.06,10,81.89
31.65,69.27,1,97.72
11.53,69.96,9,80.79
10.08,72.2,7,86.11
24.7,27.34,3,92.73
12.76,34.45,0,98.21
36.07,68.37,6,84.87
38.31,43.53,10,73.4
34.92,92.84,8,82.44
12.48,90.71,9,82.08
13.49,41.19,4,90.96
21.62,34.9,1,97.05
36.44,96.46,9,77.84
30.01,23.09,2,95.38
39.96,30.74,0,95.42
11.04,74.1,8,83.64
17.13,20.88,6,88.21
37.83,60.21,0,95.09
30.61,45.56,8,84.75
22.89,36.43,2,95.09
15.91,94.37,6,87.34
25.73,58.09,10,78.34
21.73,44.47,9,80.29
10.63,25.74,4,90.05
34.29,43.91,0,99.42
37.35,56.05,5,83.88
22.16,39.04,3,94.94
26.99,64.11,3,94.86
15.78,35.25,10,79.52
17.89,42.54,8,84.95
17.23,87.72,7,86.04
24.66,48.52,0,100
30.73,71.12,5,91.68
28.81,34.57,2,94.62
21.76,69.31,4,91.81
39.48,28.8,10,74.34
16.96,22.47,6,88.43
13.33,46.9,10,78.98
37.53,81.34,10,76.65
17.88,72.65,0,100
16.49,66.24,0,100
18.74,58.95,2,96.76
14.94,81.72,3,92.95
16.0,20.27,9,82.38
17.1,66.98,4,93.47
29.68,71.9,4,91.43
18.96,95.99,3,95.18
18.86,67.69,4,93.41
20.58,44.73,6,86.75
33.36,90.6,2,97.97
16.04,75.73,4,93.62
21.22,95.11,0,100
29.7,45.74,3,95.46
11.9,55.95,0,100
37.07,46.96,1,93.43
27.26,90.49,4,90.69
21.05,82.58,0,100
35.99,42.69,8,78.34
20.05,34.63,0,98.77
30.29,31.11,5,91.39
11.27,85.81,0,99.6
26.83,40.4,1,98.96
11.51,81.46,6,87.91
11.03,47.33,9,82.1
27.26,51.33,6,89.14
14.04,33.86,3,93.71
12.78,47.51,8,84.55
32.22,66.65,5,90.54
20.54,37.24,8,85.21
11.08,64.94,0,100
21.75,32.98,4,92.82
30.07,85.49,2,95.83
38.28,58.85,0,96.57
34.7,26.21,9,82.88
33.48,64.24,9,82.41
23.26,58.46,5,88.16
19.39,39.15,9,83.54
33.01,24.32,7,84.84
37.87,55.2,6,81.58
30.49,31.57,8,84.27
10.28,99.7,10,81.41
18.9,82.27,2,96.02
23.53,69.79,9,82.58
26.22,72.69,6,89.91
39.05,70.97,3,87.8
24.85,64.81,1,99.56
24.6,55.73,4,91.52
16.99,76.79,2,96.5
10.17,88.1,0,98.86
26.93,35.09,5,88.36
26.53,29.81,8,83.76
28.57,76.05,1,97.25
12.18,88.73,5,91.25
15.56,48.05,3,94.23
37.26,78.51,3,89.58
22.25,82.51,3,94.18
30.06,85.45,1,98.67
21.25,30.22,2,95.36
34.91,58.23,9,82.55
22.04,93.44,9,82.74
18.42,68.03,2,96.51
26.03,75.87,9,83.73
12.26,96.08,9,83.58
39.71,36.66,5,85.93
33.22,22.61,3,95.9
20.85,75.96,8,84.57
11.58,61.57,2,96.8
22.92,69.4,7,84.64
28.81,39.95,5,89.68
24.98,67.63,10,79.32
16.55,67.13,7,85.97
36.08,46.5,3,89.94
13.59,90.4,10,81.73
34.3,99.44,5,88.97
11.78,82.22,2,97.66
35.61,61.3,5,84.83
27.49,93.23,0,100
15.81,62.33,0,98.34
23.68,62.56,0,98.36
26.15,69.44,4,92.35
18.72,44.8,10,81.94
12.81,92.08,5,91.39
29.74,86.81,3,92.54
15.27,63.76,3,95.21
13.36,57.59,0,100
23.39,77.3,8,82.62
21.26,31.64,4,92.29
31.13,97.36,10,78.54
25.92,43.92,9,81.39
31.8,75.1,8,82.21
28.97,54.21,1,97.54
38.44,41.1,0,96.68
17.35,90.54,0,99.97
12.38,85.55,3,94.3
25.07,72.74,4,91.68
26.03,21.06,8,83.05
27.8,58.87,2,94.79
15.52,96.54,8,85.31
19.63,34.75,9,80.97
37.89,98.92,1,91.1
17.66,53.76,6,87.89
14.54,98.27,7,84.75
14.79,76.49,2,96.86
23.86,45.99,5,91.62
35.63,38.61,8,79.34
32.7,95.75,0,100
23.03,48.95,6,88.87
37.36,58.74,2,90.75
16.06,68.06,1,98.23
33.97,75.59,0,100
29.67,86.35,9,82.54
36.87,96.35,8,80.53
35.76,79.63,8,77.38
27.46,38.22,8,85.47
10.82,31.99,4,90.69
30.05,30.32,5,90.96
38.08,29.8,2,91.26
14.13,77.81,3,93.87
23.14,28.83,4,91.32
21.64,33.16,5,89.96
22.0,49.34,5,91.55
17.49,60.57,8,85.84
25.87,87.11,4,92.12
27.69,90.62,7,84.88
20.74,85.52,10,79.0
36.37,37.38,9,76.03
27.68,74.52,6,88.77
37.88,82.8,1,91.78
37.61,65.19,2,91.08
32.22,58.31,3,94.8
32.5,99.38,4,93.94
29.15,98.88,7,86.26
24.68,29.27,4,90.7
37.3,50.61,6,84.47
38.86,50.37,4,88.9
33.13,78.02,6,89.39
27.64,41.86,7,87.01
26.41,78.77,6,86.45
36.18,86.3,1,94.43
33.08,73.51,4,92.49
31.07,38.29,5,88.72
21.16,33.58,3,95.99
23.56,85.82,0,100
17.36,42.5,8,84.08
10.03,47.72,9,81.07
11.94,65.85,0,99.9
35.59,95.76,8,77.1
37.56,30.94,0,96.1
14.68,70.5,6,87.29
39.32,95.79,7,82.19
16.68,76.15,3,94.7
22.5,87.2,2,95.64
18.99,77.44,10,79.4
18.17,37.26,2,96.24
16.71,95.68,10,80.17
29.16,92.69,10,81.4
11.42,67.72,1,98.1
39.55,96.64,2,92.97
37.77,56.26,8,80.65
30.69,33.92,6,87.26
39.18,85.09,5,85.97
10.55,54.48,8,82.05
17.73,31.39,6,87.72
22.62,75.71,2,95.4
10.16,78.92,7,87.46
11.36,28.43,2,97.16
33.64,48.95,0,98.64
30.91,47.37,3,93.11
28.35,24.39,7,84.59
31.05,29.47,9,80.65
20.36,24.29,3,94.59
24.81,31.04,1,96.9
13.11,77.34,9,83.7
35.5,66.83,9,76.68
17.64,23.56,10,78.88
28.2,43.44,8,84.15
24.57,71.97,0,100
29.25,51.4,8,85.95
18.81,86.39,6,86.53
14.85,60.92,7,86.21
36.87,23.92,3,87.89
39.83,97.8,9,78.95
14.45,24.34,0,100
39.84,72.13,9,75.16
28.64,79.2,1,98.49
24.77,97.31,3,92.58
13.33,36.41,9,82.4
21.08,79.01,6,89.56
25.79,42.77,10,80.38
12.03,78.27,4,91.54
33.89,70.85,3,92.43
22.81,41.19,1,98.25
14.81,76.05,7,84.81
21.27,90.11,10,79.65
26.05,89.22,2,97.11
21.13,71.9,4,92.28
29.28,48.52,3,94.57
39.3,37.2,3,88.91
19.22,33.88,4,93.69
29.24,56.91,1,98.79
26.01,35.89,6,88.29
30.41,46.03,1,99.89
39.54,62.46,4,86.14
13.21,45.89,3,92.91
13.6,99.65,3,94.52
30.87,20.98,1,99.66
12.06,50.44,7,84.45
24.18,72.38,7,84.64
10.33,25.4,4,93.3
11.39,44.09,5,89.93
28.1,45.98,9,81.36
34.38,45.22,1,98.85
16.53,65.0,9,83.25
17.48,50.56,9,83.66
27.87,89.6,4,91.65
23.3,53.15,4,91.33
13.87,94.44,2,96.66
38.63,51.6,6,84.93
39.38,85.07,4,88.32
28.16,92.4,7,85.93
22.47,99.39,7,86.42
28.23,20.17,2,95.65
12.6,66.68,10,79.21
30.16,49.18,7,87.4
18.3,67.58,8,84.08
39.58,83.63,2,89.41
18.02,90.5,1,99.29
25.86,84.8,8,82.83
16.42,29.34,2,96.45
10.18,63.3,7,85.13
21.52,78.23,0,99.02
33.0,94.53,6,88.32
10.4,82.17,5,91.09
31.21,23.22,6,88.31
30.38,72.4,0,99.54
12.94,78.49,5,90.46
15.68,24.91,7,87.09
26.91,89.76,0,100
22.53,78.47,0,99.92
32.81,77.14,1,97.44
28.62,51.65,0,100
25.74,82.76,10,78.09
29.1,23.24,2,97.87
30.26,27.3,5,88.31
21.39,30.66,9,80.29
38.71,75.63,5,85.1
12.5,58.07,3,94.48
24.52,61.11,8,84.34
33.39,43.58,10,78.11
33.72,30.02,6,89.96
38.9,58.33,2,91.28
33.66,54.61,6,86.5
13.31,74.57,4,93.4
11.68,37.27,10,79.89
34.09,53.53,9,81.94
32.88,72.64,5,88.57
17.28,73.12,0,99.24
33.94,61.29,6,87.55
22.77,74.23,3,94.49
10.71,93.07,7,86.24
30.21,76.35,8,83.72
22.05,97.51,9,83.7
24.11,67.07,2,94.15
26.32,37.64,3,93.54
36.26,22.43,8,77.9
19.85,29.1,0,99.08
12.86,52.56,6,87.41
16.59,58.93,7,85.48
35.96,38.36,8,80.68
26.12,92.85,10,80.53
14.2,80.48,4,93.54
21.77,92.61,10,80.82
33.2,81.59,0,100
22.4,55.69,8,84.06
25.73,71.45,7,85.61
17.38,80.58,10,79.32
33.28,21.95,8,83.35
25.12,34.86,9,81.94
32.84,64.88,8,85.28
15.87,27.99,9,82.03
24.3,53.51,3,93.65
18.21,85.33,8,85.43
24.63,31.58,6,89.69
27.57,77.49,2,95.27
20.12,57.57,9,81.12
20.29,61.3,6,86.16
23.65,77.52,0,98.31
16.23,48.63,3,94.54
28.99,50.23,4,91.69
11.46,63.33,9,81.19
37.08,25.94,1,94.71
17.28,77.59,10,79.08
15.66,27.92,10,79.18
26.7,97.08,0,100
39.35,77.45,5,87.0
22.73,50.61,0,98.72
38.83,77.12,0,94.58
15.49,47.48,10,80.76
29.52,29.44,3,94.21
28.62,41.7,1,99.08
28.17,34.39,0,100
25.5,63.71,9,83.02
19.78,24.82,0,100
23.1,96.49,5,90.74
